,latitude,longitude,calldescription
55175,42.33109891738479,-83.1339824543365,TRAFFIC STOP
325239,42.4298553233992,-82.9725824397453,ASSAULT AND BATTERY
1269975,42.4143807058402,-83.18508246963108,INVESTIGATE PERSON
1877912,42.4339779453245,-83.02426146528191,FELONIOUS ASSAULT IP
811083,42.360860567447794,-83.00043212805471,TRAFFIC STOP
1711421,42.348967256413204,-83.0546784405827,ALARM UNKNOWN CAUSE
1450343,42.417116862325294,-83.15012114436941,DISTURBANCE
1637243,42.4180875172936,-83.0884827812766,WELL BEING CHECK
2290310,42.3891782851444,-83.0897862493854,ASSAULT AND BATTERY REPORT
913473,42.3597063540886,-82.98346521688141,ASSAULT AND BATTERY
169058,42.365729557494795,-83.0703513864385,TRAFFIC STOP
1044707,42.391727105666,-83.1561969081356,VICIOUS ANIMAL
668429,42.3140519138124,-83.09611305203171,DISTURBANCE
1027372,42.4276312528015,-83.1705733363275,LARCENY REPORT
2338551,42.4244075586933,-83.1410573478898,TRAFFIC STOP
1111158,42.4118653336741,-83.17633986999479,FELONIOUS ASSAULT IP
1068223,42.3761449174163,-82.96936502394558,TRAFFIC STOP
240886,42.389835665499604,-82.93537444286899,DISTURBANCE
1246722,42.4469122549027,-82.9782340862215,ASSAULT AND BATTERY
2193504,42.3497178725548,-83.05241185183341,DV A/B RPT
2301257,42.4383150089319,-83.2464816327185,BURGLARY OCCUPIED RESD I/P
2192768,42.4327215105406,-83.1386174806113,PANIC / DURESS ALARM
613588,42.3536654551628,-83.1784909338734,LARCENY REPORT
1100405,42.3441968126265,-83.06521346758241,TRAFFIC STOP
893528,42.441689603317705,-83.0049677355634,SPECIAL ATTENTION
2122103,42.3651591743738,-83.0699511421502,SPECIAL ATTENTION
1681830,42.377556985241206,-83.16085541281629,DISTURBANCE
1997176,42.401301475856,-82.9428700750348,HANGUP CALLS
1826115,42.4180629810426,-82.9718665087328,TOWING DETAIL
1943761,42.3322742352429,-83.05788148723741,ASSIST OTHER
511148,42.371773513907,-83.250567868047,SPECIAL ATTENTION
1515177,42.40387668004529,-83.1802809054698,MALICIOUS DESTRUCTION I/P
1405509,42.3663913251044,-83.0707985493368,TRAFFIC STOP
511139,42.3681354097099,-83.1052279191709,DISTURBANCE
622163,42.42671000315,-83.22747204759459,INVESTIGATE PERSON
1328588,42.430045001905,-83.21826686549291,DISTURBANCE
483900,42.3991093189893,-82.9488462097836,FELONIOUS ASSAULT IP
2038110,42.3131200207965,-83.08830988926171,VICIOUS ANIMAL
1458626,42.3693240044022,-83.080130303292,ONE DOWN/DRUG OD
2114669,42.441141275338204,-83.0244969462723,SPECIAL ATTENTION
1146789,42.3649893065635,-83.0876918866878,BURGLARY BUSINESS J/H
1636519,42.4092660848779,-83.2316051320165,VERIFIED ALR / PERSON W/O CODE
1597955,42.3537650236339,-83.07401334654341,PARKING COMPLAINT
1849909,42.3762019681032,-83.0052216989327,MISCELLANEOUS TRAFFIC
2395753,42.3126444296386,-83.12431797136709,SPECIAL ATTENTION
2364223,42.372076653669204,-82.9463344924919,SPECIAL ATTENTION
226994,42.42240394923721,-83.1584604850498,DISTURBANCE
1568054,42.4308188104363,-83.18738976924371,MOLESTATION
659407,42.3324010925712,-83.2239743363509,INVESTIGATE PERSON
628255,42.3218232059839,-83.0919287587283,MISSING SERIOUS
1879246,42.3295181830091,-83.045048437744,LARCENY REPORT
1627282,42.3681024692131,-83.18636971743909,BURGLARY OCCUPANT AWAY I/P
1702363,42.3310978077334,-83.1363826459871,INVESTIGATE PERSON
48821,42.401137502424,-83.2179029204433,TRAFFIC STOP
1497216,42.4017826901734,-83.159646636882,SPECIAL ATTENTION
41966,42.381412317404205,-83.2464805580781,WNTD WRRNT FELONY
1946425,42.4159523881729,-83.2007574169528,AUTO X REPORT
1900832,42.3171618200031,-83.12758875771729,TRAFFIC STOP
2432994,42.354824844956,-83.0659949399545,SAFEWALK
1102301,42.3432049975517,-83.1435536593205,FELONIOUS ASSAULT IP
2403500,42.422520794715204,-83.1477779311135,TOWING DETAIL
20948,42.4194696427817,-83.0729963358727,DISTURBANCE
663728,42.4400684488881,-83.084327902707,BURGLARY RESIDENCE REPORT
179332,42.3530822614699,-83.11935521661941,UNKNOWN PROBLEM
2330951,42.410041846638606,-83.2226477702242,SPECIAL ATTENTION
1221752,42.434617188938205,-82.9985280699388,TRAFFIC STOP
1730930,42.3914984003994,-83.13985434868229,SPECIAL ATTENTION
1515852,42.3746768845964,-83.15370397583791,SPECIAL ATTENTION
2129376,42.41521034792179,-83.23605505458691,TRAFFIC STOP
668785,42.41759122159839,-83.20908301628091,VERIFIED ALR / PERSON W/O CODE
269260,42.3828262733284,-83.075971302468,PERSON WITH WEAPON
1294097,42.337674362716605,-83.05134264296959,MISCELLANEOUS TRAFFIC
824939,42.2892402623463,-83.14832255064759,AUTO X OR PED X - INJURIES
1842640,42.334311267124704,-83.2325913558185,UDAA I/P
1783761,42.4388618950018,-83.16123160881591,HANGUP CALLS
326086,42.418986066212504,-83.13991569149421,SHOTS FIRED IP
1848112,42.4086498644731,-82.9987216699717,MALICIOUS DESTRUCTION I/P
1247295,42.4093690123304,-83.1794706732189,INFORMATION/NON-CRIMINAL RPT
190631,42.428320892992396,-83.2149620038699,WNTD WRRNT FELONY
1007926,42.4171936858136,-83.0570966981461,TRAFFIC STOP
1602797,42.3555511687091,-83.0544546967548,SPECIAL ATTENTION
438774,42.382280730483,-83.1935573404869,ASSAULT AND BATTERY
1563317,42.4303464691565,-83.2052578057884,TRAFFIC STOP
676361,42.3317081627832,-83.0762334783327,LARCENY REPORT
1582637,42.372315077793495,-83.2132328658912,TRAFFIC STOP
150993,42.4093043751829,-83.1815755438246,LARCENY I/P OR J/H
126119,42.3338987097619,-83.1324748604887,TOWING DETAIL
1682891,42.335904687680504,-83.2326478596067,THREATS REPORT
1016564,42.4190621625149,-83.2449851749099,ASSAULT AND BATTERY
1169314,42.3576794663075,-83.0768188714825,LARCENY REPORT
583301,42.4303340148286,-83.20631696900259,BURGLARY OTHER
1635551,42.4347386750521,-82.9936386354225,SPECIAL ATTENTION
1255708,42.3338735900115,-83.0734389604658,SPECIAL ATTENTION
1708731,42.4329256538766,-83.0749991594828,SPECIAL ATTENTION
1391427,42.3835540275424,-83.2583907893657,HARASSMENT REPORT
1418675,42.35688069276971,-82.98708004660921,DISTURBANCE
2036764,42.3359923567565,-83.05020475505741,AUTO X OR PED X - INJURIES
1046164,42.3885087061609,-83.15907524527701,DISTURBANCE
1013030,42.362132153316395,-83.0678057133952,SPECIAL ATTENTION
840614,42.383704451679996,-82.9678475570614,SPECIAL ATTENTION
1634087,42.434969731232705,-82.9829767583174,INVESTIGATE PERSON
2345580,42.42914094416071,-83.2619818056834,SPECIAL ATTENTION
52879,42.434860403654106,-83.1611109690961,TRAFFIC STOP
1729888,42.37106701050121,-83.0738489651082,SPECIAL ATTENTION
199685,42.4199496559163,-83.1896535592135,SPECIAL ATTENTION
1227674,42.433908724230896,-83.153155198845,UDAA REPORT
1632273,42.3924849731094,-83.07369418270221,SPECIAL ATTENTION
1110209,42.3003668801043,-83.1115602131719,BE ON THE LOOK OUT
1705864,42.447219463175294,-83.06799629675808,TRAFFIC STOP
411464,42.444069709024205,-82.9830246613224,LARCENY REPORT
1847960,42.4327576726955,-83.26100348944209,UDAA REPORT
584070,42.3874501183371,-83.0254260446538,INVESTIGATE PERSON
2042255,42.4314355515454,-83.1506881064172,KIDNAPPING
2179376,42.360860567447794,-83.00043212805471,SPECIAL ATTENTION
2331526,42.3823662572393,-82.9968204486373,SPECIAL ATTENTION
406003,42.3952469762076,-83.1160439874489,FRAUD I/P
2117632,42.4180646872404,-83.2529342908532,DISTURBANCE
1234828,42.33409731678329,-83.048750191198,TRAFFIC STOP
538683,42.429493636627996,-82.9849117752843,AUTO X OR PED X - INJURIES
725022,42.4165471545034,-83.1840998261593,UNKNOWN PROBLEM
889785,42.4400334780738,-83.085554203056,VERIFIED ALR / PERSON W/O CODE
2106222,42.3305279876906,-83.0426834337194,TRAFFIC STOP
178110,42.3797270085785,-83.1662451958839,SPECIAL ATTENTION
711509,42.4304302852813,-83.1998782143603,DISTURBANCE
284561,42.3766861581298,-83.1586920409219,BURGLARY BUSINESS IP
2428790,42.4087606687734,-83.0569217143636,THREATS REPORT
418201,42.4086853269624,-82.96092916179829,BURGLARY OCCUPANT AWAY I/P
2112481,42.40974493889421,-82.93105847154679,SHOTS FIRED IP
694975,42.3543062654383,-83.13730430476791,UNKNOWN PROBLEM
104333,42.3513106875969,-83.0312641768934,TRAFFIC STOP
133286,42.4291272323933,-83.25962873288779,DISTURBANCE
1308644,42.336071894536204,-83.02560470677979,TOWING DETAIL
1300534,42.37518456082479,-82.9905489627551,TRAFFIC STOP
2142883,42.4249160861724,-83.20248450783392,SHOOTING/CUTTING/PENT WOUND
542126,42.354674052549704,-83.0711770612334,AID MOTORIST / CHILD LOCKED IN
107940,42.3722152985284,-83.21923968243291,PERSON WITH WEAPON
1333759,42.3531904811514,-83.053165988994,MOLESTATION REPORT
253131,42.3953146892331,-82.9280692282566,INVESTIGATE PERSON
920872,42.426411648649704,-83.0386430443633,SHOTS FIRED IP
1841415,42.375545431860104,-83.17194642564999,DISTURBANCE
377178,42.399130583446606,-83.2065242004348,VICIOUS ANIMAL
2172712,42.360843283877394,-83.1763479976555,UNKNOWN PROBLEM
1175961,42.3359464335879,-83.02799368484409,TRAFFIC STOP
2276176,42.427951949705296,-83.1456581763108,FELONIOUS ASSAULT IP
603354,42.3680677645331,-83.1395492695236,AUTO X HIT& RUN UNK INJURIES
1006263,42.3551958959761,-83.06887329574941,SPECIAL ATTENTION
1396590,42.4335455810247,-83.0449543464939,SPECIAL ATTENTION
461690,42.3567931215742,-83.0642910075754,SPECIAL ATTENTION
1225301,42.3638914198118,-83.1642661546201,PPO VIOLATION I/P
2332813,42.3605532917398,-83.0723188196627,ADMIT OR E/E
902188,42.3445563304042,-83.1213947850117,INVESTIGATE PERSON
1950268,42.3780169019479,-82.9641338983052,TRAFFIC STOP
874893,42.387925710092794,-83.18209542249309,INVESTIGATE AUTO
1374117,42.4022675380091,-83.16833578552041,MENTAL VIOLENT NOT ARMED
362201,42.416575870744,-83.1819216376335,BURGLARY BUSINESS IP
2343339,42.3479457909136,-83.041523317311,SPECIAL ATTENTION
1608144,42.4064551314217,-82.9790542796537,TRAFFIC STOP
85075,42.39780610191,-82.95238979330641,DISTURBANCE
2041243,42.4321214842705,-83.1183655332145,FOUND PERSON
359849,42.3943494993524,-83.12631757783001,FELONIOUS ASSAULT IP
1796596,42.3003668801043,-83.1115602131719,TRAFFIC STOP
451450,42.3810568725195,-83.26976297321829,UNKNOWN PROBLEM
1020280,42.3325163166049,-83.05120341545079,NARCOTICS I/P
822948,42.371570491464205,-83.0741687521652,SPECIAL ATTENTION
2244807,42.386724087112,-83.21721998150291,MALICIOUS DESTRUCTION I/P
724956,42.423899579474295,-83.1766318130383,ASSAULT AND BATTERY
1308057,42.352102279691294,-83.07873274123759,SPECIAL ATTENTION
728355,42.4350856409343,-82.9777003501481,ONE DOWN OR OVER THE WHEEL
1492806,42.4401456188735,-83.08312407275349,SPECIAL ATTENTION
611020,42.423088979334395,-82.9425621196318,UNKNOWN PROBLEM
1314047,42.4331375739396,-83.06312157222341,DISTURBANCE
1924371,42.375578031778105,-83.1694683040365,DISTURBANCE
2416,42.3695139519528,-83.23496856627621,ASSAULT AND BATTERY
56622,42.4404095551564,-83.01958237671221,ASSIST PERSONNEL
1058059,42.3608551367195,-83.1384655085297,HOLD UP ALARM AND MOW
481390,42.4036879730686,-82.94206005395709,ASSAULT AND BATTERY
1917839,42.3944516791545,-82.9670983460492,TRAFFIC STOP
1719473,42.400603901774396,-82.9447666121167,ARSON REPORT
2297429,42.2638247970997,-83.16811415567621,TRAFFIC STOP
394172,42.4335637238742,-82.9511377150388,PERSON WITH WEAPON
1780101,42.2911034116755,-83.1139881344567,BURGLARY OCCUP RESD REPT
1235762,42.428211141108996,-83.08511921350791,CHILD /  ADULT ABUSE
101880,42.4297647176518,-83.2321527212224,TRAFFIC STOP
1177092,42.416598675300996,-83.1798105729848,DISTURBANCE
727937,42.4239245180712,-83.1020408578935,ASSAULT AND BATTERY
1688467,42.3840235065677,-83.2319015766794,HOLD UP ALARM AND MOW
1328828,42.406082841221,-82.9298344377508,LEWD AND LASCIVIOUS
327242,42.349874578317106,-83.03031549908309,TRAFFIC STOP
1287591,42.3885214647021,-83.13947646760859,SPECIAL ATTENTION
467311,42.370157762622206,-83.11763564566509,ROBBERY NOT ARMED I/P
1422246,42.44078931491929,-83.16782526556901,INVESTIGATE PERSON
1144326,42.3546304750798,-82.9899639616757,VERIFIED ALR / PERSON W/O CODE
88034,42.3670847593347,-83.23859802243891,MISCELLANEOUS TRAFFIC
2333400,42.3720374983549,-83.2277004010599,TRANSPORT PRISONER-OTH AGT
1555745,42.4397820907955,-82.97460713057029,TRAFFIC STOP
809735,42.34692441193361,-83.05894191792629,TRAFFIC STOP
547743,42.3728366457467,-83.108376321211,TRAFFIC STOP
1029663,42.3696341183279,-83.07477225029241,FELONIOUS ASSAULT JH
235672,42.4353717593926,-83.0829764231034,PANIC / DURESS ALARM
1422089,42.3653733469084,-83.1972902746387,SPECIAL ATTENTION
2093622,42.449213141939296,-82.9422203915798,RECOVER AUTO
1052645,42.3498192948109,-83.0408284608003,TRAFFIC STOP
1911632,42.374049336991604,-83.0178703955524,DDOT TROUBLE
1810483,42.425676431708396,-83.1807170968984,UNKNOWN PROBLEM
2275274,42.4396624602106,-83.0982721866023,SPECIAL ATTENTION
1205477,42.444746607289794,-83.0940661361565,ASSAULT AND BATTERY
726362,42.3950031171934,-82.9601149217634,TRAFFIC STOP
1595987,42.350503823063704,-83.2246012905243,DV A/B I/P-J/H
36129,42.3586512023331,-83.17263054727749,TRAFFIC STOP
1174943,42.4020863938224,-83.25938919205599,TRAFFIC STOP
1522739,42.356089167861,-83.066716177294,WSPD - BURGLARY ALARM
2040067,42.437030835261,-83.1415802576492,PARKING COMPLAINT
267312,42.354674052549704,-83.0711770612334,SPECIAL ATTENTION
1360116,42.3865854718104,-83.14170550628491,INFORMATION/NON-CRIMINAL RPT
2124586,42.3634130529285,-83.1306605755688,HANGUP CALLS
1421461,42.3703625894999,-83.19093173208479,UNKNOWN PROBLEM
841955,42.352102279691294,-83.07873274123759,TRAFFIC STOP
2196604,42.4567220813625,-83.01542629539641,SPECIAL ATTENTION
338068,42.4155291751369,-83.0614912028347,DISTURBANCE
638642,42.276176797713205,-83.1551609756725,SPECIAL ATTENTION
345584,42.356089167861,-83.066716177294,PERSON WITH WEAPON
1875070,42.4244808651611,-83.2738179406758,MENTAL VIOLENT NOT ARMED
759447,42.4278473819227,-82.9771693671981,TOWING DETAIL
2079082,42.4300355956528,-83.218897497664,DISTURBANCE
1854744,42.4383025013764,-82.99619776702829,TRAFFIC STOP
1207267,42.3669864709849,-83.0061105021773,BUS BOARDING
1065357,42.446489808935205,-82.9561245788416,ASSAULT AND BATTERY
2089249,42.3699510351745,-83.0703470279587,PARKING COMPLAINT
2023432,42.4437337124514,-83.1397322738258,TOWING DETAIL
1009462,42.3646159557846,-83.2422213515529,TOWING DETAIL
2426063,42.3517747184052,-83.0642504844015,BUILDING CHECK
1541648,42.3003668801043,-83.1115602131719,TOWING DETAIL
413535,42.3692443650585,-83.0004895694123,VERIFIED ALR / PERSON W/O CODE
725849,42.322261172425605,-83.11077832698909,TOWING DETAIL
1927299,42.4242230075261,-83.15745423363009,DISTURBANCE
1996528,42.4398481466873,-83.25628009028459,UDAA REPORT
2285970,42.3864485863828,-83.22842993018621,TOWING DETAIL
1339623,42.3169151444122,-83.1324724503509,ONE DOWN/DRUG OD
30316,42.3797270085785,-83.1662451958839,DISTURBANCE
1629685,42.3542118778883,-83.07200569819351,PARKING COMPLAINT
513786,42.3363375263478,-83.20335489038091,DISTURBANCE
710917,42.3228691748625,-83.08923735616891,SPECIAL ATTENTION
136244,42.4212113004228,-83.0465721067199,HOLD UP ALARM AND MOW
2072013,42.425304019098,-82.9423828435063,THREATS REPORT
509793,42.3213009000137,-83.11320396443041,TRAFFIC STOP
1775196,42.365398630520396,-83.08660581338691,SPECIAL ATTENTION
2357117,42.336817360039,-83.1374793386658,TRAFFIC STOP
1577726,42.407563018524996,-83.1405692284765,VERIFIED ALR / PERSON W/O CODE
2021401,42.3554329058512,-83.1451831515533,FELONIOUS ASSAULT IP
184101,42.4426107740664,-82.968871367236,TOWING DETAIL
2416793,42.3537464978102,-83.0653799616363,INVESTIGATE PERSON
1040437,42.3678121268434,-83.0760596167348,AID MOTORIST / CHILD LOCKED IN
500010,42.348394441969,-83.1989287049896,DISTURBANCE
2429055,42.417715170034704,-82.9728441341927,TRAFFIC STOP
445928,42.381099952295706,-83.1881910448856,TRAFFIC STOP
779357,42.4434725031736,-83.2628506848757,ASSAULT AND BATTERY
2382842,42.3583967583945,-82.99992259849209,PANIC / DURESS ALARM
679885,42.448167036185104,-83.0247491328441,ASSAULT AND BATTERY
561038,42.264194314676,-83.158185375646,TRAFFIC STOP
1705922,42.4280291883449,-83.1412066262509,SPECIAL ATTENTION
758198,42.4152441098502,-83.23496073213441,INVESTIGATE PERSON
2109479,42.3127859370709,-83.0815344268661,SPECIAL ATTENTION
254907,42.4164186786501,-82.9517969918655,DISTURBANCE
2081146,42.393572159021105,-82.92569645273859,VICIOUS ANIMAL
1377243,42.4042675637525,-82.9459924682207,TRAFFIC STOP
1850762,42.4472093899806,-82.96598270120421,AUTO X OR PED X - INJURIES
927220,42.429493636627996,-82.9849117752843,TRAFFIC STOP
297816,42.3886777769746,-83.1508125823557,UNKNOWN PROBLEM
33288,42.35555441581,-83.2456265921094,INVESTIGATE PERSON
182775,42.3749218010205,-83.1543119692724,FELONIOUS ASSAULT JH
358654,42.328173531601294,-83.0453733458906,ASSAULT AND BATTERY
353946,42.3003668801043,-83.1115602131719,FRAUD REPORT
749437,42.4408728767591,-83.1634891498019,FELONIOUS ASSAULT JH
1861882,42.393565948573396,-82.93296910953859,BURGLARY OCCUPIED RESD I/P
1195378,42.4221658817519,-83.00529915262649,DISTURBANCE
2177915,42.4490090474946,-82.966062935608,TRAFFIC STOP
2032965,42.3923432999178,-83.0035313390849,HANGUP CALLS
2325279,42.3467820211069,-83.2379829409438,DISTURBANCE
891486,42.4410811402372,-83.1978938721593,DISTURBANCE
397614,42.330457970072395,-83.1444528103767,DISTURBANCE
2169312,42.408834301217496,-83.1965674107928,AUTO X UNK INJ / IMPAIRED
194251,42.4157937479844,-83.20796541347559,SPECIAL ATTENTION
537479,42.350618300857,-83.03080738816159,INVESTIGATE PERSON
1302081,42.408647687867706,-82.9623780738614,UNKNOWN PROBLEM
720572,42.395851452566205,-83.11002009012691,BURGLARY OCCUPANT AWAY I/P
1586756,42.3553609849952,-83.068987498343,ADMIT OR E/E
84186,42.4039086629051,-83.1792143523461,SPECIAL ATTENTION
1011467,42.3503023542378,-83.2381141342628,AUTO X UNK INJ / IMPAIRED
2406540,42.376964277099106,-83.0159388602138,TRAFFIC STOP
898280,42.3659296323082,-83.1716124265202,AUTO X UNK INJ / IMPAIRED
461753,42.3145125827316,-83.1256685669277,ONE DOWN OR OVER THE WHEEL
1103789,42.3349143232761,-83.0425772035438,SPECIAL ATTENTION
1777790,42.364566795966,-83.2459518149317,INVESTIGATE PERSON
2408237,42.3877661283556,-83.11848849152929,HANGUP CALLS
1862843,42.3701943273984,-83.19866141856659,HANGUP CALLS
2206775,42.3126444296386,-83.12431797136709,SPECIAL ATTENTION
1968157,42.3844225618166,-83.1273007062173,TRAFFIC STOP
779581,42.3951582739826,-83.1636111896655,PROPERTY DAMAGE NON-CRIMINAL
1039894,42.3299601553326,-83.0420056647971,SPECIAL ATTENTION
835548,42.429290234278795,-83.2510320659468,LARCENY REPORT
1895595,42.4264098436504,-82.96524327396999,SPECIAL ATTENTION
168058,42.3614709330472,-83.0673826046145,SPECIAL ATTENTION
1017192,42.389421034338,-83.0861865468772,SPECIAL ATTENTION
2330469,42.341650400795295,-83.135263545223,ANIMAL COMPLAINT
595451,42.4234127056537,-82.99438730353609,TRAFFIC STOP
439272,42.3003668801043,-83.1115602131719,SPECIAL ATTENTION
493108,42.346951438550605,-83.0849689999878,DEAD PERSON OBSERVED
773962,42.3634964668948,-83.1972343698353,TRAFFIC STOP
2278186,42.3932402025251,-83.24797302877221,ASSAULT AND BATTERY IP-JH
2354734,42.3513177323753,-83.1760279950554,ANIMAL COMPLAINT
1928680,42.4237010467857,-83.10203335654691,HANGUP CALLS
1247043,42.3885087061609,-83.15907524527701,KIDNAPPING REPORT
600807,42.3480901025888,-83.0764291881694,PPO VIOLATION I/P
96417,42.4360094154983,-82.9518298940798,AUTO X UNK INJ / IMPAIRED
1067136,42.3254489628704,-83.0780254668198,SPECIAL ATTENTION
727607,42.4452907281204,-83.1767365875454,ROBBERY ARMED JH-ANY WEAPON
1434598,42.3349588358425,-83.0526482284903,BURGLARY OTHER
1565524,42.401553165526295,-83.19754376965071,SPECIAL ATTENTION
1855577,42.4244225159865,-83.2416413143645,INVESTIGATE PERSON
2292168,42.357845663688,-83.21691224846501,TRAFFIC STOP
1322437,42.3937955818611,-83.008352711296,TRAFFIC STOP
1352912,42.4153550425871,-83.22921876557629,DISTURBANCE
1153259,42.4257099702495,-83.1790576771903,PANIC / DURESS ALARM
1833734,42.425684597234294,-82.948912054951,PERSON WITH WEAPON
